date,year,month,quarter,actual_revenue,budgeted_revenue,revenue_variance,revenue_variance_pct,operating_margin,days_sales_outstanding,non_revenue_water_pct,cost_per_gallon,collection_rate,water_revenue,cash_reserve,debt_service_coverage,total_ar,current_pct,days_30_pct,days_60_pct,required_minimum,actual_coverage,projected_coverage,residential_revenue,commercial_revenue,departments,monthly_revenue,monthly_expenses,monthly_margin,outstanding_debt,projected_revenue_12m,expected_operating_expenses,capital_investment_plan,projected_net_income,scenarios,alerts,revenue_optimization_confidence,revenue_optimization_impact_pct,profitability_forecast_confidence,profitability_forecast_net_income,revenue_leakage_confidence,revenue_leakage_daily_loss,revenue_leakage_efficiency_gap,cost_optimization_confidence,cost_optimization_daily_recovery
2022-01-11,2022,1,Q1,0.08,0.06,0.02,33.33,0.186,38.7,0.2281,4.25,0.9406,0.13,4.25,1.36,1.26,0.47,0.23,0.12,1.5,1.36,1.4163761667925652,0.04860408757254065,0.032554758425987124,"[{""department"": ""Personnel"", ""budget"": 16.07, ""actual"": 15.06, ""variance"": -1.01, ""variance_pct"": -6.29}, {""department"": ""Operations"", ""budget"": 26.64, ""actual"": 27.79, ""variance"": 1.15, ""variance_pct"": 4.32}, {""department"": ""Infrastructure"", ""budget"": 22.05, ""actual"": 23.4, ""variance"": 1.35, ""variance_pct"": 6.12}, {""department"": ""Maintenance"", ""budget"": 13.78, ""actual"": 13.31, ""variance"": -0.47, ""variance_pct"": -3.41}, {""department"": ""Utilities"", ""budget"": 12.14, ""actual"": 11.5, ""variance"": -0.64, ""variance_pct"": -5.27}]",0.08,0.09,-0.01,8.05,0.81,0.98853,3.17,-3.34853,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.09, ""debt_service_coverage"": 1.36, ""net_income"": -1.06, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.29, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-12,2022,1,Q1,0.07,0.06,0.01,16.67,0.1868,38.0,0.2355,4.25,0.9411,0.13,4.19,1.32,1.19,0.47,0.23,0.12,1.5,1.32,1.3695815792523385,0.04174514339648008,0.027528163075446078,"[{""department"": ""Personnel"", ""budget"": 16.58, ""actual"": 15.83, ""variance"": -0.75, ""variance_pct"": -4.52}, {""department"": ""Operations"", ""budget"": 28.49, ""actual"": 30.88, ""variance"": 2.39, ""variance_pct"": 8.39}, {""department"": ""Infrastructure"", ""budget"": 19.97, ""actual"": 21.43, ""variance"": 1.46, ""variance_pct"": 7.31}, {""department"": ""Maintenance"", ""budget"": 13.34, ""actual"": 12.69, ""variance"": -0.65, ""variance_pct"": -4.87}, {""department"": ""Utilities"", ""budget"": 11.51, ""actual"": 10.87, ""variance"": -0.64, ""variance_pct"": -5.56}]",0.07,0.09,-0.02,8.09,0.8800000000000001,1.08023,3.18,-3.38023,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.1, ""debt_service_coverage"": 1.32, ""net_income"": -1.07, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.69, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-13,2022,1,Q1,0.08,0.06,0.02,33.33,0.1855,38.0,0.2295,4.23,0.9409,0.14,4.19,1.34,1.16,0.47,0.23,0.12,1.5,1.34,1.427922465525087,0.05092919011973002,0.032793997705992686,"[{""department"": ""Personnel"", ""budget"": 17.98, ""actual"": 17.13, ""variance"": -0.85, ""variance_pct"": -4.73}, {""department"": ""Operations"", ""budget"": 27.15, ""actual"": 27.33, ""variance"": 0.18, ""variance_pct"": 0.66}, {""department"": ""Infrastructure"", ""budget"": 19.92, ""actual"": 20.77, ""variance"": 0.85, ""variance_pct"": 4.27}, {""department"": ""Maintenance"", ""budget"": 12.93, ""actual"": 12.29, ""variance"": -0.64, ""variance_pct"": -4.95}, {""department"": ""Utilities"", ""budget"": 11.55, ""actual"": 11.0, ""variance"": -0.55, ""variance_pct"": -4.76}]",0.08,0.09,-0.01,8.17,0.9600000000000001,1.16875,3.1,-3.30875,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.06, ""debt_service_coverage"": 1.34, ""net_income"": -1.03, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.0M, 3.6% above budget forecast."", ""potential_impact_k"": -37.19, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-14,2022,1,Q1,0.07,0.06,0.01,16.67,0.1863,38.9,0.2315,4.28,0.9419,0.13,4.11,1.35,1.25,0.47,0.23,0.12,1.5,1.35,1.3727833004339784,0.04269047396388583,0.030075966012940276,"[{""department"": ""Personnel"", ""budget"": 16.97, ""actual"": 15.63, ""variance"": -1.34, ""variance_pct"": -7.9}, {""department"": ""Operations"", ""budget"": 26.46, ""actual"": 27.84, ""variance"": 1.38, ""variance_pct"": 5.22}, {""department"": ""Infrastructure"", ""budget"": 21.43, ""actual"": 22.67, ""variance"": 1.24, ""variance_pct"": 5.79}, {""department"": ""Maintenance"", ""budget"": 13.06, ""actual"": 12.56, ""variance"": -0.5, ""variance_pct"": -3.83}, {""department"": ""Utilities"", ""budget"": 12.81, ""actual"": 12.52, ""variance"": -0.29, ""variance_pct"": -2.26}]",0.07,0.09,-0.02,8.09,1.03,1.25997,3.24,-3.46997,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.09, ""debt_service_coverage"": 1.35, ""net_income"": -1.07, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.49, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-15,2022,1,Q1,0.07,0.06,0.01,16.67,0.1966,37.9,0.2321,4.27,0.9386,0.13,4.27,1.37,1.26,0.47,0.23,0.12,1.5,1.37,1.3978108888910756,0.040644329791445014,0.028986705219414585,"[{""department"": ""Personnel"", ""budget"": 17.34, ""actual"": 16.85, ""variance"": -0.49, ""variance_pct"": -2.83}, {""department"": ""Operations"", ""budget"": 28.94, ""actual"": 31.32, ""variance"": 2.38, ""variance_pct"": 8.22}, {""department"": ""Infrastructure"", ""budget"": 20.83, ""actual"": 22.54, ""variance"": 1.71, ""variance_pct"": 8.21}, {""department"": ""Maintenance"", ""budget"": 12.79, ""actual"": 11.57, ""variance"": -1.22, ""variance_pct"": -9.54}, {""department"": ""Utilities"", ""budget"": 11.91, ""actual"": 11.34, ""variance"": -0.57, ""variance_pct"": -4.79}]",0.07,0.09,-0.02,8.07,1.1,1.35359,3.27,-3.52359,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.12, ""debt_service_coverage"": 1.37, ""net_income"": -1.1, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -39.52, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-16,2022,1,Q1,0.08,0.07,0.01,14.29,0.1798,38.7,0.2235,4.29,0.9487,0.14,4.16,1.34,1.14,0.47,0.23,0.12,1.5,1.34,1.4242542282255255,0.04839728876117757,0.03329526702120471,"[{""department"": ""Personnel"", ""budget"": 16.45, ""actual"": 16.04, ""variance"": -0.41, ""variance_pct"": -2.49}, {""department"": ""Operations"", ""budget"": 24.56, ""actual"": 25.39, ""variance"": 0.83, ""variance_pct"": 3.38}, {""department"": ""Infrastructure"", ""budget"": 19.8, ""actual"": 19.82, ""variance"": 0.02, ""variance_pct"": 0.1}, {""department"": ""Maintenance"", ""budget"": 14.52, ""actual"": 13.2, ""variance"": -1.32, ""variance_pct"": -9.09}, {""department"": ""Utilities"", ""budget"": 11.49, ""actual"": 11.23, ""variance"": -0.26, ""variance_pct"": -2.26}]",0.08,0.09,-0.01,8.01,1.1800000000000002,1.43927,3.3,-3.5592699999999997,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.03, ""debt_service_coverage"": 1.34, ""net_income"": -1.0, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.0M, 3.6% above budget forecast."", ""potential_impact_k"": -35.96, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-17,2022,1,Q1,0.08,0.06,0.02,33.33,0.1818,37.2,0.2309,4.24,0.9436,0.14,4.16,1.38,1.14,0.47,0.23,0.12,1.5,1.38,1.4309192187209785,0.04920397340331875,0.03247042623889061,"[{""department"": ""Personnel"", ""budget"": 17.45, ""actual"": 16.0, ""variance"": -1.45, ""variance_pct"": -8.31}, {""department"": ""Operations"", ""budget"": 27.97, ""actual"": 29.61, ""variance"": 1.64, ""variance_pct"": 5.86}, {""department"": ""Infrastructure"", ""budget"": 22.63, ""actual"": 24.04, ""variance"": 1.41, ""variance_pct"": 6.23}, {""department"": ""Maintenance"", ""budget"": 13.44, ""actual"": 12.42, ""variance"": -1.02, ""variance_pct"": -7.59}, {""department"": ""Utilities"", ""budget"": 11.41, ""actual"": 10.56, ""variance"": -0.85, ""variance_pct"": -7.45}]",0.08,0.09,-0.01,8.18,1.26,1.5319,3.15,-3.4219,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.11, ""debt_service_coverage"": 1.38, ""net_income"": -1.08, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.96, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-18,2022,1,Q1,0.07,0.06,0.01,16.67,0.1827,38.4,0.2243,4.28,0.9461,0.13,4.13,1.36,1.21,0.47,0.23,0.12,1.5,1.36,1.4051483392742041,0.04117664796150597,0.02589558290256056,"[{""department"": ""Personnel"", ""budget"": 18.07, ""actual"": 17.18, ""variance"": -0.89, ""variance_pct"": -4.93}, {""department"": ""Operations"", ""budget"": 27.84, ""actual"": 30.5, ""variance"": 2.66, ""variance_pct"": 9.55}, {""department"": ""Infrastructure"", ""budget"": 17.96, ""actual"": 19.55, ""variance"": 1.59, ""variance_pct"": 8.85}, {""department"": ""Maintenance"", ""budget"": 13.58, ""actual"": 13.08, ""variance"": -0.5, ""variance_pct"": -3.68}, {""department"": ""Utilities"", ""budget"": 11.37, ""actual"": 10.54, ""variance"": -0.83, ""variance_pct"": -7.3}]",0.07,0.09,-0.02,8.13,1.33,1.62275,3.21,-3.50275,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.09, ""debt_service_coverage"": 1.36, ""net_income"": -1.06, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.33, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-19,2022,1,Q1,0.08,0.07,0.01,14.29,0.1883,37.3,0.2239,4.29,0.9431,0.14,4.22,1.36,1.23,0.47,0.23,0.12,1.5,1.36,1.3860159134980872,0.04974283559508976,0.030328533550990012,"[{""department"": ""Personnel"", ""budget"": 17.35, ""actual"": 17.72, ""variance"": 0.37, ""variance_pct"": 2.13}, {""department"": ""Operations"", ""budget"": 28.45, ""actual"": 30.95, ""variance"": 2.5, ""variance_pct"": 8.79}, {""department"": ""Infrastructure"", ""budget"": 20.14, ""actual"": 20.78, ""variance"": 0.64, ""variance_pct"": 3.18}, {""department"": ""Maintenance"", ""budget"": 13.03, ""actual"": 12.19, ""variance"": -0.84, ""variance_pct"": -6.45}, {""department"": ""Utilities"", ""budget"": 10.66, ""actual"": 9.9, ""variance"": -0.76, ""variance_pct"": -7.13}]",0.08,0.09,-0.01,8.14,1.4100000000000001,1.71429,3.27,-3.57429,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.1, ""debt_service_coverage"": 1.36, ""net_income"": -1.07, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.49, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-20,2022,1,Q1,0.07,0.06,0.01,16.67,0.1855,38.1,0.2269,4.33,0.9436,0.13,4.15,1.36,1.19,0.47,0.23,0.12,1.5,1.36,1.4189539253279004,0.04253484718800242,0.028636826120929385,"[{""department"": ""Personnel"", ""budget"": 16.49, ""actual"": 15.58, ""variance"": -0.91, ""variance_pct"": -5.52}, {""department"": ""Operations"", ""budget"": 27.31, ""actual"": 28.97, ""variance"": 1.66, ""variance_pct"": 6.08}, {""department"": ""Infrastructure"", ""budget"": 20.33, ""actual"": 20.99, ""variance"": 0.66, ""variance_pct"": 3.25}, {""department"": ""Maintenance"", ""budget"": 12.26, ""actual"": 11.44, ""variance"": -0.82, ""variance_pct"": -6.69}, {""department"": ""Utilities"", ""budget"": 11.3, ""actual"": 10.89, ""variance"": -0.41, ""variance_pct"": -3.63}]",0.07,0.09,-0.02,8.15,1.48,1.80216,3.19,-3.5121599999999997,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.05, ""debt_service_coverage"": 1.36, ""net_income"": -1.03, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.0M, 3.6% above budget forecast."", ""potential_impact_k"": -37.04, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-21,2022,1,Q1,0.07,0.06,0.01,16.67,0.1883,38.5,0.2263,4.3,0.9434,0.13,4.25,1.39,1.23,0.47,0.23,0.12,1.5,1.39,1.4508891973905491,0.038720530327268514,0.027984685327255884,"[{""department"": ""Personnel"", ""budget"": 17.73, ""actual"": 17.34, ""variance"": -0.39, ""variance_pct"": -2.2}, {""department"": ""Operations"", ""budget"": 28.16, ""actual"": 29.46, ""variance"": 1.3, ""variance_pct"": 4.62}, {""department"": ""Infrastructure"", ""budget"": 19.84, ""actual"": 20.39, ""variance"": 0.55, ""variance_pct"": 2.77}, {""department"": ""Maintenance"", ""budget"": 12.57, ""actual"": 12.32, ""variance"": -0.25, ""variance_pct"": -1.99}, {""department"": ""Utilities"", ""budget"": 11.78, ""actual"": 10.75, ""variance"": -1.03, ""variance_pct"": -8.74}]",0.07,0.09,-0.02,8.09,1.55,1.89242,3.17,-3.5124199999999997,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.08, ""debt_service_coverage"": 1.39, ""net_income"": -1.06, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.07, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-22,2022,1,Q1,0.07,0.06,0.01,16.67,0.1807,37.5,0.2263,4.27,0.9432,0.13,4.23,1.37,1.16,0.47,0.23,0.12,1.5,1.37,1.3981101127833022,0.042419540768273103,0.028615780041061963,"[{""department"": ""Personnel"", ""budget"": 16.3, ""actual"": 15.06, ""variance"": -1.24, ""variance_pct"": -7.61}, {""department"": ""Operations"", ""budget"": 27.23, ""actual"": 29.46, ""variance"": 2.23, ""variance_pct"": 8.19}, {""department"": ""Infrastructure"", ""budget"": 20.03, ""actual"": 19.68, ""variance"": -0.35, ""variance_pct"": -1.75}, {""department"": ""Maintenance"", ""budget"": 13.46, ""actual"": 12.72, ""variance"": -0.74, ""variance_pct"": -5.5}, {""department"": ""Utilities"", ""budget"": 11.76, ""actual"": 10.95, ""variance"": -0.81, ""variance_pct"": -6.89}]",0.07,0.09,-0.02,8.1,1.62,1.98029,3.11,-3.47029,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.05, ""debt_service_coverage"": 1.37, ""net_income"": -1.03, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.0M, 3.6% above budget forecast."", ""potential_impact_k"": -37.04, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2022-01-23,2022,1,Q1,0.07,0.06,0.01,16.67,0.1917,37.8,0.2439,4.3,0.9396,0.13,4.16,1.36,1.09,0.47,0.23,0.12,1.5,1.36,1.4071944882889915,0.0414315591838222,0.03034699278498171,"[{""department"": ""Personnel"", ""budget"": 17.18, ""actual"": 16.36, ""variance"": -0.82, ""variance_pct"": -4.77}, {""department"": ""Operations"", ""budget"": 27.17, ""actual"": 28.86, ""variance"": 1.69, ""variance_pct"": 6.22}, {""department"": ""Infrastructure"", ""budget"": 19.97, ""actual"": 20.68, ""variance"": 0.71, ""variance_pct"": 3.56}, {""department"": ""Maintenance"", ""budget"": 14.52, ""actual"": 14.04, ""variance"": -0.48, ""variance_pct"": -3.31}, {""department"": ""Utilities"", ""budget"": 12.38, ""actual"": 12.22, ""variance"": -0.16, ""variance_pct"": -1.29}]",0.07,0.09,-0.02,8.17,1.6900000000000002,2.07245,3.26,-3.6424499999999993,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.11, ""debt_service_coverage"": 1.36, ""net_income"": -1.08, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.89, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
